"","EMD_CD","EMD_ENG_NM","EMD_KOR_NM","id"
"4406","4792025000","Bonghwa-eup","봉화읍",4406
"4407","4792031000","Murya-myeon","물야면",4407
"4408","4792032000","Bongseong-myeon","봉성면",4408
"4409","4792033000","Beopjeon-myeon","법전면",4409
"4410","4792034000","Chunyang-myeon","춘양면",4410
"4411","4792035000","Socheon-myeon","소천면",4411
"4412","4792036000","Jaesan-myeon","재산면",4412
"4413","4792037000","Myeongho-myeon","명호면",4413
"4414","4792038000","Sangun-myeon","상운면",4414
"4415","4792039000","Seokpo-myeon","석포면",4415
"4416","4793025000","Uljin-eup","울진읍",4416
"4417","4793025300","Pyeonghae-eup","평해읍",4417
"4418","4793031000","Buk-myeon","북면",4418
"4419","4793033000","Geunnam-myeon","근남면",4419
"4420","4793035000","Giseong-myeon","기성면",4420
"4421","4793036000","Onjeong-myeon","온정면",4421
"4422","4793037000","Jukbyeon-myeon","죽변면",4422
"4423","4793038000","Hupo-myeon","후포면",4423
"4424","4793039000","Geumgangsong-myeon","금강송면",4424
"4425","4793040000","Maehwa-myeon","매화면",4425
"4426","4794025000","Ulleung-eup","울릉읍",4426
"4427","4794031000","Seo-myeon","서면",4427
"4428","4794032000","Buk-myeon","북면",4428
"4429","4812110100","Buk-dong","북동",4429
"4430","4812110200","Jung-dong","중동",4430
"4431","4812110300","Seosang-dong","서상동",4431
"4432","4812110400","Sodap-dong","소답동",4432
"4433","4812110500","Dogye-dong","도계동",4433
"4434","4812110600","Dongjeong-dong","동정동",4434
"4435","4812110700","Sogye-dong","소계동",4435
"4436","4812110800","Yong-dong","용동",4436
"4437","4812110900","Yongji-dong","용지동",4437
"4438","4812111000","Samdong-dong","삼동동",4438
"4439","4812111100","Dudae-dong","두대동",4439
"4440","4812111200","Deokjeong-dong","덕정동",4440
"4441","4812111300","Jigwi-dong","지귀동",4441
"4442","4812111400","Seogok-dong","서곡동",4442
"4443","4812111500","Bansong-dong","반송동",4443
"4444","4812111600","Bongnim-dong","봉림동",4444
"4445","4812111700","Toechon-dong","퇴촌동",4445
"4446","4812111800","Myeonggok-dong","명곡동",4446
"4447","4812111900","Bangye-dong","반계동",4447
"4448","4812112000","Sahwa-dong","사화동",4448
"4449","4812112100","Chayong-dong","차용동",4449
"4450","4812112200","Naeri-dong","내리동",4450
"4451","4812112300","Daewon-dong","대원동",4451
"4452","4812112400","Myeongseo-dong","명서동",4452
"4453","4812112500","Sarim-dong","사림동",4453
"4454","4812112600","Sinwol-dong","신월동",4454
"4455","4812112700","Bonggok-dong","봉곡동",4455
"4456","4812112800","Yongho-dong","용호동",4456
"4457","4812112900","Paryong-dong","팔용동",4457
"4458","4812125000","Dong-eup","동읍",4458
"4459","4812131000","Buk-myeon","북면",4459
"4460","4812132000","Daesan-myeon","대산면",4460
"4461","4812310100","Towol-dong","토월동",4461
"4462","4812310200","Sapajeong-dong","사파정동",4462
"4463","4812310300","Gaeumjeong-dong","가음정동",4463
"4464","4812310400","Oe-dong","외동",4464
"4465","4812310500","Daebang-dong","대방동",4465
"4466","4812310600","Namsan-dong","남산동",4466
"4467","4812310700","Samjeongja-dong","삼정자동",4467
"4468","4812310800","Cheonseon-dong","천선동",4468
"4469","4812310900","Bulmosan-dong","불모산동",4469
"4470","4812311000","Anmin-dong","안민동",4470
"4471","4812311100","Nae-dong","내동",4471
"4472","4812311200","Namji-dong","남지동",4472
"4473","4812311300","Sangbok-dong","상복동",4473
"4474","4812311400","Wanam-dong","완암동",4474
"4475","4812311500","Changgok-dong","창곡동",4475
"4476","4812311600","Wollim-dong","월림동",4476
"4477","4812311700","Jeokhyeon-dong","적현동",4477
"4478","4812311800","Yanggok-dong","양곡동",4478
"4479","4812311900","Bansong-dong","반송동",4479
"4480","4812312000","Gwisan-dong","귀산동",4480
"4481","4812312100","Gwigok-dong","귀곡동",4481
"4482","4812312200","Gwihyeon-dong","귀현동",4482
"4483","4812312300","Sinchon-dong","신촌동",4483
"4484","4812312400","Banji-dong","반지동",4484
"4485","4812312500","Jungang-dong","중앙동",4485
"4486","4812312600","Ballim-dong","반림동",4486
"4487","4812312700","Sangnam-dong","상남동",4487
"4488","4812312800","Seongju-dong","성주동",4488
"4489","4812312900","Ungnam-dong","웅남동",4489
"4490","4812313000","Sapa-dong","사파동",4490
"4491","4812313100","Gaeum-dong","가음동",4491
"4492","4812313200","Seongsan-dong","성산동",4492
"4493","4812313300","Namyang-dong","남양동",4493
"4494","4812510100","Gapo-dong","가포동",4494
"4495","4812510200","Gyobang-dong","교방동",4495
"4496","4812510300","Gyowon-dong","교원동",4496
"4497","4812510400","Namseong-dong","남성동",4497
"4498","4812510500","Daenae-dong","대내동",4498
"4499","4812510600","Daeseong-dong 1(il)-ga","대성동1가",4499
"4500","4812510700","Daeseong-dong 2(i)-ga","대성동2가",4500
"4501","4812510800","Daeoe-dong","대외동",4501
"4502","4812510900","Daechang-dong","대창동",4502
"4503","4812511000","Deokdong-dong","덕동동",4503
"4504","4812511100","Dongseong-dong","동성동",4504
"4505","4812511200","Duwol-dong 1(il)-ga","두월동1가",4505
"4506","4812511300","Duwol-dong 2(i)-ga","두월동2가",4506
"4507","4812511400","Duwol-dong 3(sam)-ga","두월동3가",4507
"4508","4812511500","Munhwa-dong","문화동",4508
"4509","4812511600","Banwol-dong","반월동",4509
"4510","4812511700","Burim-dong","부림동",4510
"4511","4812511800","Sanho-dong","산호동",4511
"4512","4812511900","Sangnam-dong","상남동",4512
"4513","4812512000","Seoseong-dong","서성동",4513
"4514","4812512100","Seongho-dong","성호동",4514
"4515","4812512200","Suseong-dong","수성동",4515
"4516","4812512300","Sinwol-dong","신월동",4516
"4517","4812512400","Sinchang-dong","신창동",4517
"4518","4812512500","Sinpo-dong 1(il)-ga","신포동1가",4518
"4519","4812512600","Sinpo-dong 2(i)-ga","신포동2가",4519
"4520","4812512700","Sinheung-dong","신흥동",4520
"4521","4812512800","Wanwol-dong","완월동",4521
"4522","4812512900","Wollam-dong 1(il)-ga","월남동1가",4522
"4523","4812513000","Wollam-dong 2(i)-ga","월남동2가",4523
"4524","4812513100","Wollam-dong 3(sam)-ga","월남동3가",4524
"4525","4812513200","Wollam-dong 4(sa)-ga","월남동4가",4525
"4526","4812513300","Wollam-dong 5(o)-ga","월남동5가",4526
"4527","4812513400","Woryeong-dong","월영동",4527
"4528","4812513500","Wolpo-dong","월포동",4528
"4529","4812513600","Yegok-dong","예곡동",4529
"4530","4812513700","Odong-dong","오동동",4530
"4531","4812513800","Usan-dong","우산동",4531
"4532","4812513900","Yurok-dong","유록동",4532
"4533","4812514000","Jasan-dong","자산동",4533
"4534","4812514100","Janggun-dong 1(il)-ga","장군동1가",4534
"4535","4812514200","Janggun-dong 2(i)-ga","장군동2가",4535
"4536","4812514300","Janggun-dong 3(sam)-ga","장군동3가",4536
"4537","4812514400","Janggun-dong 4(sa)-ga","장군동4가",4537
"4538","4812514500","Janggun-dong 5(o)-ga","장군동5가",4538
"4539","4812514600","Jungseong-dong","중성동",4539
"4540","4812514700","Jungang-dong 1(il)-ga","중앙동1가",4540
"4541","4812514800","Jungang-dong 2(i)-ga","중앙동2가",4541
"4542","4812514900","Jungang-dong 3(sam)-ga","중앙동3가",4542
"4543","4812515000","Chang-dong","창동",4543
"4544","4812515100","Changpo-dong 1(il)-ga","창포동1가",4544
"4545","4812515200","Changpo-dong 2(i)-ga","창포동2가",4545
"4546","4812515300","Changpo-dong 3(sam)-ga","창포동3가",4546
"4547","4812515400","Cheonggye-dong","청계동",4547
"4548","4812515500","Chusan-dong","추산동",4548
"4549","4812515600","Pyeonghwa-dong","평화동",4549
"4550","4812515700","Hwayeong-dong","화영동",4550
"4551","4812515800","Haeun-dong","해운동",4551
"4552","4812515900","Hyeon-dong","현동",4552
"4553","4812516000","Hongmun-dong","홍문동",4553
"4554","4812531000","Gusan-myeon","구산면",4554
"4555","4812532000","Jindong-myeon","진동면",4555
"4556","4812533000","Jinbuk-myeon","진북면",4556
"4557","4812534000","Jinjeon-myeon","진전면",4557
"4558","4812710100","Guam-dong","구암동",4558
"4559","4812710200","Ducheok-dong","두척동",4559
"4560","4812710300","Bongam-dong","봉암동",4560
"4561","4812710400","Seokjeon-dong","석전동",4561
"4562","4812710500","Yangdeok-dong","양덕동",4562
"4563","4812710600","Hapseong-dong","합성동",4563
"4564","4812710700","Hoeseong-dong","회성동",4564
"4565","4812710800","Hoewon-dong","회원동",4565
"4566","4812725000","Naeseo-eup","내서읍",4566
"4567","4812910100","Dongsang-dong","동상동",4567
"4568","4812910200","Docheon-dong","도천동",4568
"4569","4812910300","Doman-dong","도만동",4569
"4570","4812910400","Sinheung-dong","신흥동",4570
"4571","4812910500","Hyeon-dong","현동",4571
"4572","4812910600","Bibong-dong","비봉동",4572
"4573","4812910700","Taepyeong-dong","태평동",4573
"4574","4812910800","Chungui-dong","충의동",4574
"4575","4812910900","Musong-dong","무송동",4575
"4576","4812911000","Inui-dong","인의동",4576
"4577","4812911100","Sungin-dong","숭인동",4577
"4578","4812911200","Daeyeong-dong","대영동",4578
"4579","4812911300","Nambin-dong","남빈동",4579
"4580","4812911400","Aenggok-dong","앵곡동",4580
"4581","4812911500","Jehwangsan-dong","제황산동",4581
"4582","4812911600","Sokcheon-dong","속천동",4582
"4583","4812911700","Daejuk-dong","대죽동",4583
"4584","4812911800","Angok-dong","안곡동",4584
"4585","4812911900","Susong-dong","수송동",4585
"4586","4812912000","Hoehyeon-dong","회현동",4586
"4587","4812912100","Ikseon-dong","익선동",4587
"4588","4812912200","Changseon-dong","창선동",4588
"4589","4812912300","Daecheon-dong","대천동",4589
"4590","4812912400","Gwanghwa-dong","광화동",4590
"4591","4812912500","Tongsin-dong","통신동",4591
"4592","4812912600","Jungang-dong","중앙동",4592
"4593","4812912700","Buheung-dong","부흥동",4593
"4594","4812912800","Jungpyeong-dong","중평동",4594
"4595","4812912900","Geunhwa-dong","근화동",4595
"4596","4812913000","Songjuk-dong","송죽동",4596
"4597","4812913100","Hwacheon-dong","화천동",4597
"4598","4812913200","Songhak-dong","송학동",4598
"4599","4812913300","Daeheung-dong","대흥동",4599
"4600","4812913400","Pyeongan-dong","평안동",4600
"4601","4812913500","Chungmu-dong","충무동",4601
"4602","4812913600","Insa-dong","인사동",4602
"4603","4812913700","Yeojwa-dong","여좌동",4603
"4604","4812913800","Taebaek-dong","태백동",4604
"4605","4812913900","Gyeonghwa-dong","경화동",4605
"4606","4812914000","Seok-dong","석동",4606
"4607","4812914100","I-dong","이동",4607
"4608","4812914200","Jaeun-dong","자은동",4608
"4609","4812914300","Deoksan-dong","덕산동",4609
"4610","4812914400","Pungho-dong","풍호동",4610
"4611","4812914500","Jangcheon-dong","장천동",4611
"4612","4812914600","Haengam-dong","행암동",4612
"4613","4812914700","Bukbu-dong","북부동",4613
"4614","4812914800","Seongnae-dong","성내동",4614
"4615","4812914900","Seojung-dong","서중동",4615
"4616","4812915000","Nammun-dong","남문동",4616
"4617","4812915100","Jedeok-dong","제덕동",4617
"4618","4812915200","Sudo-dong","수도동",4618
"4619","4812915300","Yeondo-dong","연도동",4619
"4620","4812915400","Myeong-dong","명동",4620
"4621","4812915500","Jukgok-dong","죽곡동",4621
"4622","4812915600","Wonpo-dong","원포동",4622
"4623","4812915700","Namyang-dong","남양동",4623
"4624","4812915800","Macheon-dong","마천동",4624
"4625","4812915900","Sosa-dong","소사동",4625
"4626","4812916000","Daejang-dong","대장동",4626
"4627","4812916100","Du-dong","두동",4627
"4628","4812916200","Cheongan-dong","청안동",4628
"4629","4812916300","Angol-dong","안골동",4629
"4630","4812916400","Yongwon-dong","용원동",4630
"4631","4812916500","Gaju-dong","가주동",4631
"4632","4817010100","Manggyeong-dong","망경동",4632
"4633","4817010200","Juyak-dong","주약동",4633
"4634","4817010300","Gangnam-dong","강남동",4634
"4635","4817010400","Chiram-dong","칠암동",4635
"4636","4817010500","Bonseong-dong","본성동",4636
"4637","4817010600","Dongseong-dong","동성동",4637
"4638","4817010700","Namseong-dong","남성동",4638
"4639","4817010800","Insa-dong","인사동",4639
"4640","4817010900","Daean-dong","대안동",4640
"4641","4817011000","Pyeongan-dong","평안동",4641
"4642","4817011100","Jungan-dong","중안동",4642
"4643","4817011200","Gye-dong","계동",4643
"4644","4817011300","Bonggok-dong","봉곡동",4644
"4645","4817011400","Sangbong-dong","상봉동",4645
"4646","4817011500","Bongnae-dong","봉래동",4646
"4647","4817011600","Sujeong-dong","수정동",4647
"4648","4817011700","Jangdae-dong","장대동",4648
"4649","4817011800","Okbong-dong","옥봉동",4649
"4650","4817011900","Sangdae-dong","상대동",4650
"4651","4817012000","Hadae-dong","하대동",4651
"4652","4817012100","Sangpyeong-dong","상평동",4652
"4653","4817012200","Chojeon-dong","초전동",4653
"4654","4817012300","Jangjae-dong","장재동",4654
"4655","4817012400","Hachon-dong","하촌동",4655
"4656","4817012500","Sinan-dong","신안동",4656
"4657","4817012600","Pyeonggeo-dong","평거동",4657
"4658","4817012700","Ihyeon-dong","이현동",4658
"4659","4817012800","Yugok-dong","유곡동",4659
"4660","4817012900","Panmun-dong","판문동",4660
"4661","4817013000","Gwigok-dong","귀곡동",4661
"4662","4817013100","Gajwa-dong","가좌동",4662
"4663","4817013200","Hotan-dong","호탄동",4663
"4664","4817013700","Chungmugong-dong","충무공동",4664
"4665","4817025000","Munsan-eup","문산읍",4665
"4666","4817031000","Naedong-myeon","내동면",4666
"4667","4817032000","Jeongchon-myeon","정촌면",4667
"4668","4817033000","Geumgok-myeon","금곡면",4668
"4669","4817035000","Jinseong-myeon","진성면",4669
"4670","4817036000","Ilbanseong-myeon","일반성면",4670
"4671","4817037000","Ibanseong-myeon","이반성면",4671
"4672","4817038000","Sabong-myeon","사봉면",4672
"4673","4817039000","Jisu-myeon","지수면",4673
"4674","4817040000","Daegok-myeon","대곡면",4674
"4675","4817041000","Geumsan-myeon","금산면",4675
"4676","4817042000","Jiphyeon-myeon","집현면",4676
"4677","4817043000","Micheon-myeon","미천면",4677
"4678","4817044000","Myeongseok-myeon","명석면",4678
"4679","4817045000","Daepyeong-myeon","대평면",4679
"4680","4817046000","Sugok-myeon","수곡면",4680
"4681","4822010100","Docheon-dong","도천동",4681
"4682","4822010200","Seoho-dong","서호동",4682
"4683","4822010300","Myeongjeong-dong","명정동",4683
"4684","4822010400","Hangnam-dong","항남동",4684
"4685","4822010500","Jungang-dong","중앙동",4685
"4686","4822010600","Munhwa-dong","문화동",4686
"4687","4822010700","Taepyeong-dong","태평동",4687
"4688","4822010800","Dongho-dong","동호동",4688
"4689","4822010900","Jeongnyang-dong","정량동",4689
"4690","4822011000","Buksin-dong","북신동",4690
"4691","4822011100","Mujeon-dong","무전동",4691
"4692","4822011200","Pyeongnim-dong","평림동",4692
"4693","4822011300","Inpyeong-dong","인평동",4693
"4694","4822011400","Dang-dong","당동",4694
"4695","4822011500","Misu-dong","미수동",4695
"4696","4822011600","Bongpyeong-dong","봉평동",4696
"4697","4822011700","Donam-dong","도남동",4697
"4698","4822025000","Sanyang-eup","산양읍",4698
"4699","4822031000","Yongnam-myeon","용남면",4699
"4700","4822033000","Dosan-myeon","도산면",4700
"4701","4822034000","Gwangdo-myeon","광도면",4701
"4702","4822035000","Yokji-myeon","욕지면",4702
"4703","4822036000","Hansan-myeon","한산면",4703
"4704","4822037000","Saryang-myeon","사량면",4704
"4705","4824010100","Dong-dong","동동",4705
"4706","4824010200","Seo-dong","서동",4706
"4707","4824010300","Seongu-dong","선구동",4707
"4708","4824010400","Donggeum-dong","동금동",4708
"4709","4824010500","Seogeum-dong","서금동",4709
"4710","4824010600","Dongnim-dong","동림동",4710
"4711","4824010700","Jwaryong-dong","좌룡동",4711
"4712","4824010800","Beolli-dong","벌리동",4712
"4713","4824010900","Yonggang-dong","용강동",4713
"4714","4824011000","Waryong-dong","와룡동",4714
"4715","4824011100","Bongnam-dong","봉남동",4715
"4716","4824011200","Igeum-dong","이금동",4716
"4717","4824011300","Ihol-dong","이홀동",4717
"4718","4824011400","Gungji-dong","궁지동",4718
"4719","4824011500","Sadeung-dong","사등동",4719
"4720","4824011600","Hyangchon-dong","향촌동",4720
"4721","4824011700","Daebang-dong","대방동",4721
"4722","4824011800","Siran-dong","실안동",4722
